entity_id,entity_name,entity_type
2459,云伯,字号
2460,柳东,字号
2461,勺园,字号
2462,林则徐,人名
2463,少穆,字号
2464,元抚,字号
2465,竢村老人,字号
2466,郭尚先,人名
2467,元闻,字号
2468,兰石,字号
2469,福建莆田,地名
2470,冯承辉,人名
2471,少眉,字号
2472,伯承,字号
2473,梅花画隐,字号
2474,江苏娄县,地名
2475,少沂,字号
2476,梅石,字号
2477,翁心存,人名
2478,二铭,字号
2479,邃庵,字号
2480,翁同书,人名
2481,翁同爵,人名
2482,达受,人名
2483,六舟,字号
2484,秋楫,字号
2485,万峰退叟,字号
2486,马傅岩,人名
2487,梅植之,人名
2488,江都,地名
2489,吴熙载,人名
2490,守之,字号
2491,少伯,字号
2492,皖山遗民,字号
2493,子贞,字号
2494,东洲居士,字号
2495,蝯叟,字号
2496,湖南道州,地名
2497,何凌汉,人名
2498,杨翰,人名
2499,叶志诜,人名
2500,东卿,字号
2501,湖北汉阳,地名
2502,熙载,字号
2503,让之,字号
2504,让翁,字号
2505,晚学居士,字号
2506,赵叔孺,人名
2507,叶天赐,人名
2508,歙县,地名
2509,鄂亭,字号
2510,味闲,字号
2511,据梧,字号
2512,昭文,地名
2513,赵秉冲,人名
2514,谦士,字号
2515,研怀,字号
2516,闻山,字号
2517,文山,字号
2518,松斋,字号
2519,安徽亳州,地名
2520,沙神芝,人名
2521,笠甫,字号
2522,沙青岩,人名
2523,陆绍曾,人名
2524,贯夫,字号
2525,白斋,字号
2526,犀泉,字号
2527,吴育,人名
2528,山子,字号
2529,醇士,字号
2530,榆庵,字号
2531,莼溪,字号
2532,松屏,字号
2533,井东居士,字号
2534,鹿床居士,字号
2535,张熊,人名
2536,子祥,字号
2537,鸳湖外史,字号
2538,秀水,地名
2539,任熊,人名
2540,朱熊,人名
2541,钱松,人名
2542,叔盖,字号
2543,耐青,字号
2544,西郭外史,字号
2545,胡震,人名
2546,冯桂芬,人名
2547,景亭,字号
2548,林一,字号
2549,陈澧,人名
2550,兰甫,字号
2551,东塾先生,字号
2552,番禺,地名
2553,吴云,人名
2554,少甫,字号
2555,平斋,字号
2556,退楼,字号
2557,莫友芝,人名
2558,子偲,字号
2559,郘亭,字号
2560,眲叟,字号
2561,贵州独山,地名
2562,莫与俦,人名
2563,郑珍,人名
2564,曾国藩,人名
2565,涤生,字号
2566,伯涵,字号
2567,湖南湘乡,地名
2568,曾纪泽,人名
2569,吴大澂,人名
2570,季高,字号
2571,朴存,字号
2572,湘南湘阴,地名
2573,伯飞,字号
2574,海琴,字号
2575,樗盦,字号
2576,息柯居士,字号
2577,直隶新城,地名
2578,杨沂孙,人名
2579,子与,字号
2580,泳春,字号
2581,濠叟,字号
2582,黄牧甫,人名
2583,陈介祺,人名
2584,簠斋,字号
2585,山东潍县,地名
2586,吴咨,人名
2587,圣俞,字号
2588,哂予,字号
2589,适园,字号
2590,不恐,字号
2591,鼻山,字号
2592,胡鼻山人,字号
2593,富春大岭长,字号
2594,浙江富阳,地名
2595,杨岘,人名
2596,见山,字号
2597,季仇,字号
2598,庸斋,字号
2599,藐翁,字号
2600,迟鸿残叟,字号
2601,归安,地名
2602,周闲,人名
2603,存伯,字号
2604,小园,字号
2605,范湖居士,字号
2606,荫甫,字号
2607,曲园居士,字号
2608,章炳麟,人名
2609,李鸿章,人名
2610,少荃,字号
2611,张裕钊,人名
2612,廉卿,字号
2613,廉亭,字号
2614,湖北武昌,地名
2615,张謇,人名
2616,官岛咏士,人名
2617,胡澍,人名
2618,荄甫,字号
2619,丹伯,字号
2620,石生,字号
2621,安徽绩溪,地名
2622,徐三庚,人名
2623,辛穀,字号
2624,井罍,字号
2625,袖海,字号
2626,金罍道人,字号
2627,益甫,字号
2628,撝叔,字号
2629,铁三,字号
2630,冷君,字号
2631,憨寮,字号
2632,悲庵,字号
2633,无闷,字号
2634,梅庵,字号
2635,会稽,地名
2636,沈树镛,人名
2637,何澂,人名
2638,叔平,字号
2639,松禅,字号
2640,瓶庵居士,字号
2641,赵石,人名
2642,颜楷,人名
2643,成多禄,人名
2644,胡义赞,人名
2645,叔襄,字号
2646,石槎,字号
2647,石查,字号
2648,烟视翁,字号
2649,光山,地名
2650,董念棻,人名
2651,味青,字号
2652,小匏,字号
2653,驷虬,字号
2654,董耀,人名
2655,均初,字号
2656,韵初,字号
2657,郑斋,字号
2658,南汇,地名
2659,王闿运,人名
2660,壬秋,字号
2661,壬甫,字号
2662,湘绮,字号
2663,杨度,人名
2664,李文田,人名
2665,仲约,字号
2666,若农,字号
2667,芍农,字号
2668,畲光,字号
2669,清卿,字号
2670,恒轩,字号
2671,愙斋,字号
2672,白云山樵,字号
2673,陈奂,人名
2674,吴湖帆,人名
2675,杨守敬,人名
2676,惺吾,字号
2677,邻苏,字号
2678,湖北宜都,地名
2679,日下部鸣鹤,人名
2680,比田井天来,人名
2681,梅调鼎,人名
2682,友竹,字号
2683,赧翁,字号
2684,钱罕,人名
2685,沙孟海,人名
2686,任颐,人名
2687,次远,字号
2688,伯年,字号
2689,小楼,字号
2690,山阴道上行者,字号
2691,寿道士,字号
2692,山阴,地名
2693,任鹤声,人名
2694,任霞,人名
2695,金尔珍,人名
2696,吉石,字号
2697,少芝,字号
2698,苏盦,字号
2699,胡镢,字号
2700,菊邻,字号
2701,老菊,字号
2702,晚翠亭长,字号
2703,浙江石门,地名
2704,香补,字号
2705,香圃,字号
2706,昌硕,字号
2707,苍石,字号
2708,仓硕,字号
2709,缶庐,字号
2710,苦铁,字号
2711,破荷亭长,字号
2712,老缶,字号
2713,缶道人,字号
2714,浙江安吉,地名
2715,陈师曾,人名
2716,王震,人名
2717,朱复戡,人名
2718,王个簃,人名
2719,诸乐三,人名
2720,陶博吾,人名
2721,赵云壑,人名
2722,陈半丁,人名
2723,潘天寿,人名
2724,赵古泥,人名
2725,谭建丞,人名
2726,王懿荣,人名
2727,正儒,字号
2728,廉生,字号
2729,古砚村人,字号
2730,养潜居士,字号
2731,山东福山,地名
2732,黄士陵,人名
2733,牧甫,字号
2734,牧父,字号
2735,穆甫,字号
2736,穆父,字号
2737,倦叟,字号
2738,安徽黟县,地名
2739,易孺,人名
2740,邓尔雅,人名
2741,子培,字号
2742,巽斋,字号
2743,乙庵,字号
2744,寐叟,字号
2745,马一浮,人名
2746,弘一,人名
2747,邕之,字号
2748,李盦,字号
2749,苦李,字号
2750,赤岸岷,字号
2751,浙江仁和,地名
2752,季直,字号
2753,处默,字号
2754,树人,字号
2755,季子,字号
2756,烟波钓叟,字号
2757,啬庵,字号
2758,江苏南通,地名
2759,郑文焯,人名
2760,小坡,字号
2761,俊臣,字号
2762,叔问,字号
2763,冷红词客,字号
2764,大鹤山人,字号
2765,奉天铁岭,地名
2766,钱厓,人名
2767,朱孝臧,人名
2768,古微,字号
2769,沤尹,字号
2770,彊村,字号
2771,吴兴,地名
2772,康有为,人名
2773,广厦,字号
2774,长素,字号
2775,更生,字号
2776,西樵山人,字号
2777,南海先生,字号
2778,朱次琦,人名
2779,徐悲鸿,人名
2780,刘海粟,人名
2781,萧娴,人名
2782,康同璧,人名
2783,曾熙,人名
2784,嗣元,字号
2785,子缉,字号
2786,俟园,字号
2787,农髯,字号
2788,湖南衡阳,地名
2789,李瑞,人名
2790,张大千,人名
2791,马宗霍,人名
2792,李瑞清,人名
2793,仲麟,字号
2794,梅庵,字号
2795,梅痴,字号
2796,清道人,字号
2797,胡小石,人名
2798,吕凤子,人名
2799,李健,人名
2800,程荃,人名
2801,蘅衫,字号
2802,王尔度,人名
2803,顷波,字号
2804,江苏江阴,地名
2805,方朔,人名
2806,小东,字号
2807,刘喜海,人名
2808,吉甫,字号
2809,燕庭,字号
2810,小云,字号
2811,江苏仪征 阮元长子,地名
2812,杨能格,人名
2813,简侯,字号
2814,季良,字号
2815,汉军正红旗,地名
2816,竟山,字号
2817,余锷,人名
2818,慈柏,字号
2819,老慈,字号
2820,质民,字号
2821,石匏,字号
2822,太华归云叟,字号
2823,浙江海盐 张燕昌子,地名
2824,陈春熙,人名
2825,明之,字号
2826,雪厂,字号
2827,翁大年,人名
2828,王云,人名
2829,懿子,字号
2830,穀庵,字号
2831,崇恩,人名
2832,仰之,字号
2833,雨舲,字号
2834,语铃,字号
2835,香南居士,字号
2836,满洲正蓝旗,地名
2837,程恭寿,人名
2838,容伯,字号
2839,人海,字号
2840,郑孝胥,人名
2841,苏戡,字号
2842,太夷,字号
2843,闽县,地名
2844,卓定谋,人名
2845,曹聚仁,人名
2846,萧蜕,人名
2847,中孚,字号
2848,盅孚,字号
2849,蜕盦,字号
2850,寒蝉,字号
2851,现代,时间
2852,邓散木,人名
2853,沙曼翁,人名
2854,翁闿运,人名
2855,齐白石,人名
2856,渭清,字号
2857,濒生,字号
2858,借山吟馆主,字号
2859,寄萍老人,字号
2860,木居士,字号
2861,白石老人,字号
2862,三百石印富翁,字号
2863,郑板桥,人名
2864,李苦禅,人名
2865,李可染,人名
2866,黄宾虹,人名
2867,朴存,字号
2868,朴丞,字号
2869,劈琴,字号
2870,予向,字号
2871,宾虹,字号
2872,虹叟,字号
2873,黄山山中人,字号
2874,安徽歙县 生于浙江金华,地名
2875,裴煜,人名
2876,罗振玉,人名
2877,叔言,字号
2878,叔蕴,字号
2879,雪堂,字号
2880,贞松老人,字号
2881,王国维,人名
2882,董作宾,人名
2883,商承祚,人名
2884,赵熙,人名
2885,尧生,字号
2886,香宋,字号
2887,四川荣县,地名
2888,梁启超,人名
2889,林思进,人名
2890,丁佛言,人名
2891,松游,字号
2892,山东黄县,地名
2893,张伯英,人名
2894,勺圃,字号
2895,江苏铜山,地名
2896,枚叔,字号
2897,太炎,字号
2898,浙江余姚,地名
2899,鲁迅,人名
2900,黄侃,人名
2901,褚德彝,人名
2902,守隅,字号
2903,礼堂,字号
2904,汉威,字号
2905,松窗,字号
2906,浙江余杭,地名
2907,刘春霖,人名
2908,润琴,字号
2909,石篑,字号
2910,河北肃宁,地名
2911,罗惇曧,人名
2912,孝遹,字号
2913,瘿公,字号
2914,罗惇㬊,人名
2915,照岩,字号
2916,敷庵,字号
2917,复闇,字号
2918,复堪,字号
2919,羯蒙老人,字号
2920,广东顺德 罗惇曧从弟,地名
2921,冯开,人名
2922,阶青,字号
2923,君木,字号
2924,木公,字号
2925,回风亭长,字号
2926,木居士,字号
2927,回风先生,字号
2928,黄节,人名
2929,玉昆,字号
2930,纯熙,字号
2931,蒹葭楼主,字号
2932,梁鼎芬,人名
2933,罗瘿公,人名
2934,曾习经,人名
2935,季馥,字号
2936,无疆,字号
2937,洲邮,字号
2938,大厂,字号
2939,魏斋,字号
2940,韦斋,字号
2941,大厂居士,字号
2942,广东鹤山,地名
2943,卓如,字号
2944,任公,字号
2945,广东新会 康有为弟子,地名
2946,献忱,字号
2947,叔孺,字号
2948,二弩老人,字号
2949,陈巨来,人名
2950,方介堪,人名
2951,徐邦达,人名
2952,张鲁庵,人名
2953,商衍鎏,人名
2954,藻亭,字号
2955,又章,字号
2956,冕臣,字号
2957,康乐老人,字号
2958,广东番禹,地名
2959,石农,字号
2960,古泥,字号
2961,泥道人,字号
2962,江苏虞山,地名
2963,赵林,人名
2964,皙子,字号
2965,虎公,字号
2966,虎禅,字号
2967,钱振锽,人名
2968,梦鲸,字号
2969,名山,字号
2970,江苏常州,地名
2971,谢觐虞,人名
2972,溥侗,人名
2973,厚斋,字号
2974,西园,字号
2975,厚斋,字号
2976,西园,字号
2977,红豆馆主,字号
2978,河北宛平,地名
2979,徐生翁,人名
2980,生翁,字号
2981,浙江绍兴,地名
2982,孩儿体,流派
2983,静山,字号
2984,半丁,字号
2985,半丁老人,字号
2986,半叟,字号
2987,半翁,字号
2988,半野老,字号
2989,山阴半叟,字号
2990,稽山半老,字号
2991,山阴道上人,字号
2992,不须翁,字号
2993,老复丁,字号
2994,浙江山阴,地名
2995,姚华,人名
2996,重光,字号
2997,茫父,字号
2998,莲花庵主,字号
2999,贵州贵筑,地名
3000,陈衡恪,人名
3001,师曾,字号
3002,江西义宁 陈三立长子,地名
3003,魏碑,书体/印风
3004,陈三立,人名
3005,组庵,字号
3006,组安,字号
3007,畏三,字号
3008,湖南茶陵 谭钟麟子,地名
3009,谭钟麟,人名
3010,于右任,人名
3011,骚心,字号
3012,髯翁,字号
3013,太平老人,字号
3014,陕西三原,地名
3015,标准草书,流派
3016,刘延涛,人名
3017,胡公石,人名
3018,金城,人名
3019,巩北,字号
3020,拱北,字号
3021,北楼,字号
3022,藕湖,字号
3023,浙江吴兴 生于北京,地名
3024,高时显,人名
3025,欣木,字号
3026,野侯,字号
3027,可庵,字号
3028,金梁,人名
3029,息候,字号
3030,满洲正白旗,地名
3031,丁仁,人名
3032,子修,字号
3033,辅之,字号
3034,鹤庐,字号
3035,簠叟,字号
3036,高剑父,人名
3037,爵廷,字号
3038,剑父,字号
3039,广东番禺,地名
3040,高奇峰,人名
3041,王福庵,人名
3042,维季,字号
3043,福庵,字号
3044,屈瓠,字号
3045,罗刹江民,字号
3046,持默老人,字号
3047,王同,人名
3048,顿群,人名
3049,韩登安,人名
3050,唐源邺,人名
3051,柳诒徵,人名
3052,翼谋,字号
3053,劬堂,字号
3054,江苏镇江,地名
3055,叶玉森,人名
3056,镔虹,字号
3057,葓渔,字号
3058,中泠亭长,字号
3059,息霜,字号
3060,圹庐老人,字号
3061,演音,字号
3062,晚晴老人,字号
3063,浙江平湖 迁天津,地名
3064,霭农,字号
3065,邻谷,字号
3066,青山农,字号
3067,福建长乐 寓居上海,地名
3068,王福厂,人名
3069,马公愚,人名
3070,章士钊,人名
3071,行严,字号
3072,秋桐,字号
3073,孤桐,字号
3074,张宗祥,人名
3075,阆声,字号
3076,冷僧,字号
3077,铁如意馆主,字号
3078,湛翁,字号
3079,蠲翁,字号
3080,蠲戏老人,字号
3081,越园,字号
3082,寒柯,字号
3083,浙江龙游,地名
3084,沈尹默,人名
3085,中,字号
3086,秋明,字号
3087,浙江吴兴,地名
3088,谢无量,人名
3089,大澄,字号
3090,希苑,字号
3091,四川乐至,地名
3092,季雨,字号
3093,尔雅,字号
3094,尔疋,字号
3095,邓斋,字号
3096,广东东莞,地名
3097,邓承修,人名
3098,容庚,人名
3099,黄般若,人名
3100,王师子,人名
3101,师梅,字号
3102,师子,字号
3103,师梅,字号
3104,师子,字号
3105,墨稼居士,字号
3106,吴东迈,人名
3107,浙江安吉 吴昌硕三子,地名
3108,马叙伦,人名
3109,夷初,字号
3110,彝初,字号
3111,石屋,字号
3112,浙江杭县,地名
3113,符铸,人名
3114,铁年,字号
3115,瓢庵,字号
3116,闲存居士,字号
3117,二观居士,字号
3118,铁道人,字号
3119,凤痴,字号
3120,凤痴,字号
3121,凤子,字号
3122,凤先生,字号
3123,均室,字号
3124,橹园,字号
3125,灵蕤,字号
3126,湖北潜江,地名
3127,徐无闻,人名
3128,曹立庵,人名
3129,程白舟,人名
3130,唐醉石,人名
3131,李侯,字号
3132,蒲佣,字号
3133,醉龙,字号
3134,醉农,字号
3135,醉石山农,字号
3136,柳亚子,人名
3137,安如,字号
3138,亚卢,字号
3139,亚卢,字号
3140,稼轩,字号
3141,亚子,字号
3142,陈巢南,人名
3143,高天梅,人名
3144,简经纶,人名
3145,琴斋,字号
3146,琴石,字号
3147,琴斋,字号
3148,琴石,字号
3149,千石楼主,字号
3150,于非闇,人名
3151,非厂,字号
3152,非厂,字号
3153,非闇,字号
3154,闲人,字号
3155,老非,字号
3156,山东蓬莱,地名
3157,光炜,字号
3158,倩尹,字号
3159,夏庐,字号
3160,圣同,字号
3161,沙公,字号
3162,游寿,人名
3163,组同,字号
3164,瓶斋,字号
3165,湖南茶陵 谭延闿弟,地名
3166,袁克文,人名
3167,豹岑,字号
3168,抱存,字号
3169,寒云,字号
3170,河南项城 袁世凯次子,地名
3171,袁世凯,人名
3172,郑诵先,人名
3173,诵先,字号
3174,四川富顺,地名
3175,乔曾劬,人名
3176,大壮,字号
3177,壮翁,字号
3178,波外翁,字号
3179,波外居士,字号
3180,四川华阳,地名
3181,顾印愚,人名
3182,郭沫若,人名
3183,鼎堂,字号
3184,鼎堂,字号
3185,尚武,字号
3186,四川乐山,地名
3187,公驭,字号
3188,公禺,字号
3189,公愚,字号
3190,冷翁,字号
3191,耕石簃主,字号
3192,浙江永嘉 寓居上海,地名
3193,遹骏,字号
3194,东庄,字号
3195,湖帆,字号
3196,湖帆,字号
3197,倩庵,字号
3198,丑簃,字号
3199,江苏苏州 吴大澂孙,地名
3200,希白,字号
3201,容斋,字号
3202,颂斋,字号
3203,刘孟伉,人名
3204,四川云阳,地名
3205,心畲,字号
3206,西山居士,字号
3207,旧王孙,字号
3208,神州少年,字号
3209,江南布衣,字号
3210,江苏宜兴,地名
3211,潘天,字号
3212,大颐,字号
3213,寿者,字号
3214,懒道人,字号
3215,颐者,字号
3216,雷婆头峰寿者,字号
3217,浙江宁海,地名
3218,李叔同,人名
3219,钱瘦铁,人名
3220,叔厓,字号
3221,叔厓,字号
3222,数青峰馆主,字号
3223,天池龙泓斋主,字号
3224,王冠山,人名
3225,玉岑,字号
3226,孤鸾,字号
3227,婴行,字号
3228,浙江桐乡石门镇,地名
3229,霖,字号
3230,散之,字号
3231,散耳,字号
3232,左耳,字号
3233,聋叟,字号
3234,江上老人,字号
3235,半残老人,字号
3236,安徽和县 生于江苏江浦,地名
3237,钝铁,字号
3238,钝铁,字号
3239,粪翁,字号
3240,且渠子,字号
3241,一足,字号
3242,单晓天,人名
3243,朱大可,人名
3244,莲垞,字号
3245,大千,字号
3246,大千居士,字号
3247,下里巴人,字号
3248,四川内江,地名
3249,陆维钊,人名
3250,子平,字号
3251,微昭,字号
3252,劭翁,字号
3253,蜾扁书,流派
3254,潘伯鹰,人名
3255,凫公,字号
3256,有发翁,字号
3257,孤云,字号
3258,吴子复,人名
3259,子复,字号
3260,伏叟,字号
3261,广东四会,地名
3262,吴隶,流派
3263,石荒,字号
3264,沙邨,字号
3265,兰沙,字号
3266,冯君木,人名
3267,博吾,字号
3268,白湖散人,字号
3269,江西彭泽,地名
3270,百行,字号
3271,静龛,字号
3272,复戡,字号
3273,浙江鄞县 迁居上海,地名
3274,瑗仲,字号
3275,涤如,字号
3276,稚秋,字号
3277,蜕阁,字号
3278,枕琴室主,字号
3279,贵州贵阳,地名
3280,希斋,字号
3281,希斋,字号
3282,南屿山人,字号
3283,来楚生,人名
3284,凫,字号
3285,凫,字号
3286,负翁,字号
3287,楚凫,字号
3288,非叶,字号
3289,木人,字号
3290,初升,字号
3291,费新我,人名
3292,省吾,字号
3293,省吾,字号
3294,立千,字号
3295,立斋,字号
3296,浙江湖州 寓居苏州,地名
3297,高二适,人名
3298,瘠庵,字号
3299,舒凫,字号
3300,江苏东台,地名
3301,钱君匋,人名
3302,午斋,字号
3303,豫堂,字号
3304,介眉,字号
3305,福建霞浦,地名
3306,白蕉,人名
3307,远香,字号
3308,远香,字号
3309,旭如,字号
3310,云间,字号
3311,济庐,字号
3312,上海金山,地名
3313,余任天,人名
3314,天庐,字号
3315,壮暮生,字号
3316,启功,人名
3317,元白,字号
3318,元伯,字号
3319,北京,地名
3320,岭南画派,流派
3321,流派印之开山鼻祖,流派
3322,晚清碑学大家,流派
3323,常州词派,流派
3324,金陵八家,流派
3325,西泠印社首任社长,流派
3326,清初四王,流派
3327,常州派（画）,流派
3328,虞山琴派,流派
3329,偏锋书法,流派
3330,唐初四大家,流派
3331,米点皴（画）,流派
3332,西泠八家,流派
3333,新安四大家,流派
3334,清六家,流派
3335,今草,流派
3336,新安派,流派
3337,草篆体,流派
3338,扬州八怪,流派
3339,桐城派（古文）,流派
3340,曼生壶,流派
3341,海派,流派
3342,宋四家,流派
3343,黄山画派,流派
3344,清末写意花卉开山,流派
3345,米家云山（画）,流派
3346,莆田派（篆刻）,流派
3347,明四家,流派
3348,明后七子之首,流派
3349,西泠印社创始人,流派
3350,馆阁体,流派
3351,黟山派,流派
3352,南社,流派
3353,元四家,流派
3354,明初三宋,流派
3355,西泠八家传人,流派
3356,邓派（皖派）（篆刻）,流派
3357,剪刀篆（金错书）,流派
3358,浙派（篆刻）,流派
3359,小篆飞白,流派
3360,清初四高僧,流派
3361,中国画学研究会,流派
3362,岭南三杰,流派
3363,明末四大家,流派
3364,皖派（篆刻）,流派
3365,发现收藏殷墟甲骨第一人,流派
3366,妍美流便之今体,流派
3367,吴门画派,流派
3368,赵孟頫,人名
